[f,da,db,dc,ga,go,t,h,p],
[914.6,0,42,16,3550.2585,9858.1201,20.98,100.00,94319.09],
[914.6,0,42,18,3550.2585,9858.1201,20.98,100.00,94320.43],
[f,0,42,20,3550.2585,go,20.97,100.00,94321.78],
[914.6,da,42,22,3550.2585,9858.1201,20.99,100.00,94337.07],
[914.6,0,42,24,3550.2585,9858.1201,20.99,100.00,94295.64],
[914.6,0,42,26,3550.2585,9858.1201,t,100.00,94296.99],
[914.6,0,db,28,3550.2585,9858.1201,20.99,100.00,94329.53],
[914.6,0,42,30,ga,9858.1201,20.99,100.00,94272.51],
[f,0,42,32,3550.2585,9858.1201,t,100.00,94297.61],
[914.6,0,42,34,3550.2585,9858.1201,21.03,100.00,94282.32],
[914.6,0,42,36,3550.2585,9858.1201,21.02,100.00,94308.46],
[914.6,0,42,38,3550.2585,go,21.00,100.00,94326.43],
[914.6,0,42,40,3550.2585,9858.1201,20.98,100.00,94287.39],
[914.6,0,42,42,3550.2585,9858.1201,20.95,100.00,94310.11],
[914.6,da,42,44,3550.2585,9858.1201,20.96,100.00,94300.61],
[914.6,0,42,46,3550.2585,9858.1201,20.97,100.00,94264.97],
[914.6,0,42,48,3550.2585,9858.1201,20.99,100.00,94298.55],
[914.6,0,42,50,3550.2585,9858.1201,20.99,100.00,94290.39],
[914.6,0,42,52,3550.2585,9858.1201,20.96,100.00,94305.99],
[914.6,da,42,54,ga,9858.1201,20.96,100.00,94307.33],
[914.6,0,42,56,3550.2585,9858.1201,20.96,100.00,94305.67],
[914.6,0,42,58,ga,9858.1201,20.95,100.00,94319.21],
[914.6,0,43,0,3550.2583,9858.1201,20.95,h,94270.66],
[914.6,0,43,2,3550.2583,9858.1201,20.96,100.00,94312.08],
[914.6,0,43,4,3550.2583,9858.1201,20.96,100.00,94312.08],
[914.6,0,43,6,3550.2583,9858.1201,20.96,100.00,94285.23],
[914.6,0,43,8,3550.2583,9858.1201,20.97,100.00,94305.27],
[914.6,0,43,10,3550.2583,9858.1201,20.97,100.00,94300.51],
[914.6,0,43,12,3550.2583,9858.1201,20.98,100.00,94288.95],
[914.6,0,43,14,3550.2583,9858.1201,20.99,100.00,94305.58],
[914.6,0,43,16,3550.2583,9858.1201,20.99,100.00,94278.41],
[914.6,0,43,18,3550.2583,9858.1201,21.00,100.00,94291.64],
[914.6,0,43,20,3550.2583,9858.1201,20.99,100.00,94297.73],
[914.6,0,43,22,3550.2583,9858.1201,21.00,100.00,94294.32],
[914.6,0,43,24,3550.2583,9858.1201,20.99,100.00,94293.29],
[914.6,0,43,26,3550.2583,9858.1201,20.96,100.00,94277.69],
[914.6,0,43,28,3550.2583,9858.1201,20.98,100.00,94302.79],
[914.6,0,43,30,3550.2583,9858.1201,20.97,100.00,94298.04],
[914.6,0,43,32,3550.2583,9858.1201,20.97,100.00,94311.26],
[914.6,0,43,34,3550.2583,9858.1201,20.97,100.00,94292.26],
[914.6,0,43,36,3550.2583,9858.1201,20.94,100.00,94317.36],
[914.6,0,43,38,3550.2583,9858.1201,20.90,100.00,94319.73],
[914.6,0,43,40,3550.2583,9858.1201,20.89,100.00,94283.38],
[914.6,0,43,42,3550.2583,9858.1201,20.89,100.00,94306.82],
[914.6,0,43,44,3550.2583,9858.1201,20.90,100.00,94322.42],
[914.6,0,43,46,3550.2583,9858.1201,20.93,100.00,94286.07],
[914.6,0,43,48,3550.2583,9858.1201,20.95,100.00,94292.88],
[914.6,0,43,50,3550.2583,9858.1201,20.95,100.00,94281.32],
[914.6,0,43,52,3550.2583,9858.1201,20.94,100.00,94276.57],
[914.6,0,43,54,3550.2583,9858.1201,20.94,100.00,94301.66],
[914.6,0,43,56,3550.2583,9858.1201,20.93,100.00,94301.66],
[914.6,0,43,58,3550.2583,9858.1201,20.94,100.00,94292.16],
[914.6,0,44,0,3550.2583,9858.1201,20.94,100.00,94290.10],
[914.6,0,44,2,3550.2583,9858.1201,20.95,100.00,94275.84],
[914.6,0,44,4,3550.2583,9858.1201,20.97,100.00,94293.50],
[914.6,0,44,6,3550.2583,9858.1201,20.98,100.00,94263.97],
[914.6,0,44,8,3550.2583,9858.1201,20.95,100.00,94249.72],
[914.6,0,44,10,3550.2583,9858.1201,21.00,100.00,94270.37],
[914.6,0,44,12,3550.2583,9858.1201,21.00,100.00,94272.75],
[914.6,0,44,14,3550.2583,9858.1201,21.02,100.00,94263.56],
[914.6,0,44,16,3550.2583,9858.1201,21.00,100.00,94304.97],
[914.6,0,44,18,3550.2583,9858.1201,20.99,100.00,94289.69],
[914.6,0,44,20,3550.2583,9858.1201,20.99,100.00,94277.81],
[914.6,0,44,22,3550.2583,9858.1201,21.01,100.00,94294.13],
[914.6,0,44,24,3550.2583,9858.1201,21.00,100.00,94297.12],
[914.6,0,44,26,3550.2583,9858.1201,20.97,100.00,94268.62],
[914.6,0,44,28,3550.2583,9858.1201,20.96,100.00,94277.09],
[914.6,0,44,30,3550.2583,9858.1201,20.96,100.00,94273.68],
[914.6,0,44,32,3550.2583,9858.1201,20.97,100.00,94271.62],
[914.6,0,44,34,3550.2583,9858.1201,20.98,100.00,94271.62],
[914.6,0,44,36,3550.2585,9858.1201,20.98,100.00,94272.34],
[914.6,0,44,38,3550.2585,9858.1201,20.97,100.00,94261.09],
[914.6,0,44,40,3550.2585,9858.1201,20.99,100.00,94258.40],
[914.6,0,44,42,3550.2585,9858.1201,20.98,100.00,94253.96],
[914.6,0,44,44,3550.2585,9858.1201,20.98,100.00,94265.84],
[914.6,0,44,46,3550.2585,9858.1201,20.99,100.00,94290.93],
[914.6,0,44,48,3550.2585,9858.1201,20.92,100.00,94274.30],
[914.6,0,44,50,3550.2585,9858.1201,20.89,100.00,94281.43],
[914.6,0,44,52,3550.2585,9858.1201,20.93,100.00,94266.46],
[914.6,0,44,54,3550.2585,9858.1201,20.97,100.00,94249.83],
[914.6,0,44,56,3550.2585,9858.1201,20.96,100.00,94263.05],
[914.6,0,44,58,3550.2585,9858.1201,20.96,100.00,94282.05],
[914.6,0,45,0,3550.2585,9858.1201,20.94,100.00,94259.33],
[914.6,0,45,2,3550.2585,9858.1201,20.96,100.00,94268.52],
[914.6,0,45,4,3550.2585,9858.1201,20.96,100.00,94289.18],
[914.6,0,45,6,3550.2585,9858.1201,20.96,100.00,94288.14],
[914.6,0,45,8,3550.2585,9858.1201,20.97,100.00,94274.93],
[914.6,0,45,10,3550.2585,9858.1201,20.97,100.00,94284.74],
[914.6,0,45,12,3550.2585,9858.1201,20.96,100.00,94286.08],
[914.6,0,45,14,3550.2585,9858.1201,20.93,100.00,94273.17],
[914.6,0,45,16,3550.2585,9858.1201,20.94,100.00,94271.83],
[914.6,0,45,18,3550.2585,9858.1201,20.94,100.00,94278.23],
[914.6,0,45,20,3550.2585,9858.1201,20.96,100.00,94270.80],
[914.6,0,45,22,3550.2585,9858.1201,20.94,100.00,94281.95],
[914.6,0,45,24,3550.2585,9858.1201,20.94,100.00,94290.11],
[914.6,0,45,26,3550.2583,9858.1201,20.91,100.00,94273.48],
[914.6,0,45,28,3550.2583,9858.1201,20.91,100.00,94278.54],
[914.6,0,45,30,3550.2583,9858.1201,20.89,100.00,94254.49],
[914.6,0,45,32,3550.2583,9858.1201,20.89,100.00,94276.17],
[914.6,0,45,34,3550.2585,9858.1201,20.89,100.00,94283.29],
[914.6,0,45,36,3550.2585,9858.1201,20.88,100.00,94276.17],
[914.6,0,45,38,3550.2585,9858.1201,20.87,100.00,94294.13],
[914.6,0,45,40,3550.2585,9858.1201,20.84,100.00,94297.85],
[914.6,0,45,42,3550.2585,9858.1201,20.81,100.00,94258.51],
[914.6,0,45,44,3550.2585,9858.1211,20.82,100.00,94293.41],
[914.6,0,45,46,3550.2585,9858.1211,20.80,100.00,94277.82],
[914.6,0,45,48,3550.2583,9858.1211,20.80,100.00,94279.16],
[914.6,0,45,50,3550.2583,9858.1211,20.80,100.00,94295.79],
[914.6,0,45,52,3550.2583,9858.1211,20.82,100.00,94297.13],
[914.6,0,45,54,3550.2583,9858.1211,20.80,100.00,94293.72],
[914.6,0,45,56,3550.2583,9858.1211,20.80,100.00,94288.97],
[914.6,0,45,58,3550.2583,9858.1211,20.79,100.00,94304.25],
[914.6,0,46,0,3550.2583,9858.1211,20.80,100.00,94292.69],
[914.6,0,46,2,3550.2583,9858.1211,20.79,100.00,94267.91],
[914.6,0,46,4,3550.2583,9858.1211,20.80,100.00,94277.10],
[914.6,0,46,6,3550.2585,9858.1211,20.82,100.00,94293.72],
[914.6,0,46,8,3550.2583,9858.1211,20.79,100.00,94270.29],
[914.6,0,46,10,3550.2583,9858.1211,20.75,100.00,94251.29],
[914.6,0,46,12,3550.2583,9858.1211,20.77,100.00,94295.37],
[914.6,0,46,14,3550.2583,9858.1211,20.77,100.00,94282.47],
[914.6,0,46,16,3550.2583,9858.1211,20.78,100.00,94288.25],
[914.6,0,46,18,3550.2583,9858.1211,20.78,100.00,94285.88],
[914.6,0,46,20,3550.2583,9858.1211,20.79,100.00,94264.81],
[914.6,0,46,22,3550.2583,9858.1211,20.80,100.00,94277.00],
[914.6,0,46,24,3550.2583,9858.1211,20.81,100.00,94283.81],
[914.6,0,46,26,3550.2583,9858.1211,20.85,100.00,94275.96],
[914.6,0,46,28,3550.2583,9858.1211,20.86,100.00,94284.12],
[914.6,0,46,30,3550.2583,9858.1211,20.82,100.00,94286.49],
[914.6,0,46,32,3550.2583,9858.1211,20.82,100.00,94283.09],
[914.6,0,46,34,3550.2583,9858.1211,20.80,100.00,94267.81],
[914.6,0,46,36,3550.2583,9858.1211,20.79,100.00,94265.43],
[914.6,0,46,38,3550.2583,9858.1211,20.81,100.00,94285.77],
[914.6,0,46,40,3550.2583,9858.1211,20.80,100.00,94285.77],
[914.6,0,46,42,3550.2583,9858.1211,20.82,100.00,94283.40],
[914.6,0,46,44,3550.2583,9858.1211,20.82,100.00,94281.02],
[914.6,0,46,46,3550.2583,9858.1211,20.82,100.00,94284.74],
[914.6,0,46,48,3550.2583,9858.1211,20.83,100.00,94283.40],
[914.6,0,46,50,3550.2583,9858.1211,20.84,100.00,94296.61],
[914.6,0,46,52,3550.2583,9858.1211,20.81,100.00,94231.47],
[914.6,0,46,54,3550.2583,9858.1211,20.83,100.00,94286.08],
[914.6,0,46,56,3550.2583,9858.1211,20.80,100.00,94287.42],
[914.6,0,46,58,3550.2583,9858.1211,20.81,100.00,94303.01],
[914.6,0,47,0,3550.2583,9858.1211,20.79,100.00,94299.29],
[914.6,0,47,2,3550.2583,9858.1211,20.78,100.00,94275.55],
[914.6,0,47,4,3550.2583,9858.1211,20.78,100.00,94243.65],
[914.6,0,47,6,3550.2583,9858.1211,20.79,100.00,94294.86],
[914.6,0,47,8,3550.2583,9858.1211,20.81,100.00,94275.86],
[914.6,0,47,10,3550.2583,9858.1211,20.83,100.00,94281.95],
[914.6,0,47,12,3550.2583,9858.1211,20.84,100.00,94279.27],
[914.6,0,47,14,3550.2583,9858.1211,20.80,100.00,94315.19],
[914.6,0,47,16,3550.2583,9858.1211,20.81,100.00,94277.20],
[914.6,0,47,18,3550.2583,9858.1211,20.84,100.00,94281.95],
[914.6,0,47,20,3550.2583,9858.1211,20.84,100.00,94281.95],
[914.6,0,47,22,3550.2583,9858.1211,20.84,100.00,94280.92],
[914.6,0,47,24,3550.2583,9858.1211,20.84,100.00,94285.98],
[914.6,0,47,26,3550.2583,9858.1211,20.84,100.00,94284.63],
[914.6,0,47,28,3550.2583,9858.1211,20.83,100.00,94278.85],
[914.6,0,47,30,3550.2583,9858.1211,20.83,100.00,94268.32],
[914.6,0,47,32,3550.2583,9858.1211,20.83,100.00,94274.11],
[914.6,0,47,34,3550.2583,9858.1211,20.84,100.00,94272.76],
[914.6,0,47,36,3550.2583,9858.1211,20.83,100.00,94280.20],
[914.6,0,47,38,3550.2585,9858.1211,20.85,100.00,94281.23],
[914.6,0,47,40,3550.2585,9858.1211,20.87,100.00,94280.20],
[914.6,0,47,42,3550.2585,9858.1211,20.85,100.00,94273.38],
[914.6,0,47,44,3550.2585,9858.1211,20.85,100.00,94286.29],
[914.6,0,47,46,3550.2585,9858.1211,20.85,100.00,94282.88],
[914.6,0,47,48,3550.2585,9858.1211,20.85,100.00,94269.98],
[914.6,0,47,50,3550.2583,9858.1211,20.85,100.00,94276.79],
[914.6,0,47,52,3550.2583,9858.1211,20.85,100.00,94286.90],
[914.6,0,47,54,3550.2583,9858.1211,20.85,100.00,94272.35],
[914.6,0,47,56,3550.2583,9858.1211,20.87,100.00,94272.35],
[914.6,0,47,58,3550.2583,9858.1211,20.89,100.00,94277.10],
[914.6,0,48,0,3550.2583,9858.1211,20.89,100.00,94276.07],
[914.6,0,48,2,3550.2583,9858.1211,20.94,100.00,94272.66],
[914.6,0,48,4,3550.2583,9858.1211,20.91,100.00,94276.07],
[914.6,0,48,6,3550.2583,9858.1211,20.93,100.00,94276.37],
[914.6,0,48,8,3550.2583,9858.1211,20.95,100.00,94278.75],
[914.6,0,48,10,3550.2583,9858.1211,20.95,100.00,94269.25],
[914.6,0,48,12,3550.2583,9858.1211,20.93,100.00,94282.16],
[914.6,0,48,14,3550.2583,9858.1211,20.95,100.00,94271.94],
[914.6,0,48,16,3550.2583,9858.1211,20.96,100.00,94275.34],
[914.6,0,48,18,3550.2583,9858.1211,20.93,100.00,94280.09],
[914.6,0,48,20,3550.2583,9858.1211,20.95,100.00,94282.46],
[914.6,0,48,22,3550.2583,9858.1211,20.94,100.00,94271.94],
[914.6,0,48,24,3550.2583,9858.1211,20.96,100.00,94261.10],
[914.6,0,48,26,3550.2583,9858.1211,20.95,100.00,94278.02],
[914.6,0,48,28,3550.2583,9858.1211,20.91,100.00,94293.30],
[914.6,0,48,30,3550.2583,9858.1211,20.89,100.00,94271.21],
[914.6,0,48,32,3550.2583,9858.1211,20.88,100.00,94281.43],
[914.6,0,48,34,3550.2583,9858.1211,20.84,100.00,94306.82],
[914.6,0,48,36,3550.2583,9858.1211,20.84,100.00,94280.71],
[914.6,0,48,38,3550.2583,9858.1211,20.83,100.00,94301.76],
[914.6,0,48,40,3550.2583,9858.1211,20.84,100.00,94288.86],
[914.6,0,48,42,3550.2583,9858.1211,20.83,100.00,94263.06],
[914.6,0,48,44,3550.2583,9858.1211,20.84,100.00,94270.18],
[914.6,0,48,46,3550.2583,9858.1211,20.84,100.00,94286.80],
[914.6,0,48,48,3550.2583,9858.1211,20.83,100.00,94282.05],
[914.6,0,48,50,3550.2583,9858.1211,20.84,100.00,94279.67],
[914.6,0,48,52,3550.2583,9858.1211,20.84,100.00,94279.67],
[914.6,0,48,54,3550.2583,9858.1211,20.82,100.00,94290.20],
[914.6,0,48,56,3550.2583,9858.1211,20.84,100.00,94253.87],
[914.6,0,48,58,3550.2583,9858.1211,20.84,100.00,94260.99],
[914.6,0,49,0,3550.2583,9858.1211,20.84,100.00,94265.74],
[914.6,0,49,2,3550.2583,9858.1211,20.85,100.00,94284.73],
[914.6,0,49,4,3550.2583,9858.1211,20.85,100.00,94289.48],
[914.6,0,49,6,3550.2583,9858.1211,20.87,100.00,94287.11],
[914.6,0,49,8,3550.2583,9858.1211,20.85,100.00,94264.40],
[914.6,0,49,10,3550.2583,9858.1211,20.84,100.00,94281.32],
[914.6,0,49,12,3550.2583,9858.1211,20.83,100.00,94271.83],
[914.6,0,49,14,3550.2583,9858.1211,20.81,100.00,94256.86],
[914.6,0,49,16,3550.2583,9858.1211,20.80,100.00,94267.39],
[914.6,0,49,18,3550.2583,9858.1211,20.80,100.00,94270.80],
[914.6,0,49,20,3550.2583,9858.1211,20.79,100.00,94258.62],
[914.6,0,49,22,3550.2583,9858.1211,20.81,100.00,94260.27],
[914.6,0,49,24,3550.2583,9858.1211,20.79,100.00,94289.79],
[914.6,0,49,26,3550.2583,9858.1211,20.79,100.00,94263.98],
[914.6,0,49,28,3550.2583,9858.1211,20.77,100.00,94277.92],
[914.6,0,49,30,3550.2583,9858.1211,20.77,100.00,94267.39],
[914.6,0,49,32,3550.2583,9858.1211,20.80,100.00,94268.73],
[914.6,0,49,34,3550.2583,9858.1211,20.81,100.00,94259.24],
[914.6,0,49,36,3550.2583,9858.1211,20.81,100.00,94272.14],
[914.6,0,49,38,3550.2583,9858.1211,20.83,100.00,94262.95],
[914.6,0,49,40,3550.2583,9858.1211,20.84,100.00,94258.20],
[914.6,0,49,42,3550.2583,9858.1211,20.82,100.00,94261.92],
[914.6,0,49,44,3550.2583,9858.1211,20.83,100.00,94261.92],
[914.6,0,49,46,3550.2583,9858.1211,20.79,100.00,94273.79],
[914.6,0,49,48,3550.2583,9858.1211,20.80,100.00,94257.48],
[914.6,0,49,50,3550.2583,9858.1211,20.81,100.00,94264.29],
[914.6,0,49,52,3550.2583,9858.1211,20.80,100.00,94257.17],
[914.6,0,49,54,3550.2583,9858.1211,20.81,100.00,94262.23],
[914.6,0,49,56,3550.2583,9858.1211,20.82,100.00,94266.98],
[914.6,0,49,58,3550.2583,9858.1211,20.83,100.00,94266.98],
[914.6,0,50,0,3550.2583,9858.1211,20.83,100.00,94256.14],
[914.6,0,50,2,3550.2583,9858.1211,20.84,100.00,94264.60],
[914.6,0,50,4,3550.2583,9858.1211,20.83,100.00,94265.94],
[914.6,0,50,6,3550.2583,9858.1211,20.82,100.00,94281.22],
[914.6,0,50,8,3550.2583,9858.1211,20.81,100.00,94251.70],
[914.6,0,50,10,3550.2583,9858.1211,20.83,100.00,94257.79],
[914.6,0,50,12,3550.2583,9858.1211,20.81,100.00,94270.69],
[914.6,0,50,14,3550.2583,9858.1211,20.82,100.00,94259.13],
[914.6,0,50,16,3550.2583,9858.1211,20.81,100.00,94247.26],
[914.6,0,50,18,3550.2583,9858.1211,20.77,100.00,94269.66],
[914.6,0,50,20,3550.2583,9858.1211,20.79,100.00,94253.35],
[914.6,0,50,22,3550.2583,9858.1211,20.80,100.00,94262.54],
[914.6,0,50,24,3550.2583,9858.1211,20.79,100.00,94275.02],
[914.6,0,50,26,3550.2583,9858.1211,20.80,100.00,94271.31],
[914.6,0,50,28,3550.2583,9858.1211,20.82,100.00,94260.47],
[914.6,0,50,30,3550.2583,9858.1211,20.84,100.00,94264.19],
[914.6,0,50,32,3550.2583,9858.1211,20.84,100.00,94265.22],
[914.6,0,50,34,3550.2583,9858.1211,20.85,100.00,94272.03],
[914.6,0,50,36,3550.2583,9858.1211,20.82,100.00,94257.06],
[914.6,0,50,38,3550.2583,9858.1211,20.84,100.00,94262.84],
[914.6,0,50,40,3550.2583,9858.1211,20.85,100.00,94265.22],
[914.6,0,50,42,3550.2583,9858.1211,20.86,100.00,94272.65],
[914.6,0,50,44,3550.2583,9858.1211,20.84,100.00,94259.44],
[914.6,0,50,46,3550.2583,9858.1211,20.83,100.00,94246.54],
[914.6,0,50,48,3550.2583,9858.1211,20.84,100.00,94257.06],
[914.6,0,50,50,3550.2583,9858.1211,20.87,100.00,94271.61],
[914.6,0,50,52,3550.2583,9858.1211,20.86,100.00,94270.27],
[914.6,0,50,54,3550.2583,9858.1211,20.89,100.00,94263.46],
[914.6,0,50,56,3550.2583,9858.1211,20.88,100.00,94262.12],
[914.6,0,50,58,3550.2583,9858.1211,20.89,100.00,94279.77],
[914.6,0,51,0,3550.2583,9858.1211,20.90,100.00,94261.09],
[914.6,0,51,2,3550.2583,9858.1211,20.90,100.00,94267.90],
[914.6,0,51,4,3550.2583,9858.1211,20.91,100.00,94278.73],
[914.6,0,51,6,3550.2583,9858.1211,20.91,100.00,94272.95],
[914.6,0,51,8,3550.2583,9858.1211,20.90,100.00,94267.18],
[914.6,0,51,10,3550.2583,9858.1211,20.92,100.00,94251.90],
[914.6,0,51,12,3550.2583,9858.1211,20.86,100.00,94276.67],
[914.6,0,51,14,3550.2583,9858.1211,20.87,100.00,94277.70],
[914.6,0,51,16,3550.2583,9858.1211,20.85,100.00,94281.42],
[914.6,0,51,18,3550.2583,9858.1211,20.84,100.00,94290.91],
[914.6,0,51,20,3550.2583,9858.1211,20.83,100.00,94270.58],
[914.6,0,51,22,3550.2583,9858.1211,20.85,100.00,94247.16],
[914.6,0,51,24,3550.2583,9858.1211,20.85,100.00,94270.58],
[914.6,0,51,26,3550.2583,9858.1211,20.86,100.00,94268.52],
[914.6,0,51,28,3550.2583,9858.1211,20.88,100.00,94262.74],
[914.6,0,51,30,3550.2583,9858.1211,20.87,100.00,94263.46],
[914.6,0,51,32,3550.2583,9858.1211,20.87,100.00,94280.38],
[914.6,0,51,34,3550.2583,9858.1211,20.89,100.00,94259.02],
[914.6,0,51,36,3550.2583,9858.1211,20.88,100.00,94260.36],
[914.6,0,51,38,3550.2583,9858.1211,20.88,100.00,94262.74],
[914.6,0,51,40,3550.2583,9858.1211,20.85,100.00,94255.62],
[914.6,0,51,42,3550.2583,9858.1211,20.86,100.00,94249.53],
[914.6,0,51,44,3550.2583,9858.1211,20.86,100.00,94269.55],
[914.6,0,51,46,3550.2583,9858.1211,20.85,100.00,94259.02],
[914.6,0,51,48,3550.2583,9858.1211,20.86,100.00,94265.11],
[914.6,0,51,50,3550.2583,9858.1211,20.86,100.00,94256.65],
[914.6,0,51,52,3550.2583,9858.1211,20.87,100.00,94264.08],
[914.6,0,51,54,3550.2583,9858.1211,20.88,100.00,94255.62],
[914.6,0,51,56,3550.2583,9858.1211,20.84,100.00,94269.86],
[914.6,0,51,58,3550.2581,9858.1211,20.83,100.00,94247.46],
[914.6,0,52,0,3550.2581,9858.1211,20.84,100.00,94256.96],
[914.6,0,52,2,3550.2581,9858.1211,20.87,100.00,94247.46],
[914.6,0,52,4,3550.2581,9858.1211,20.88,100.00,94254.58],
[914.6,0,52,6,3550.2581,9858.1211,20.90,100.00,94254.58],
[914.6,0,52,8,3550.2581,9858.1211,20.89,100.00,94253.24],
[914.6,0,52,10,3550.2581,9858.1211,20.93,100.00,94254.89],
[914.6,0,52,12,3550.2581,9858.1211,20.90,100.00,94252.21],
[914.6,0,52,14,3550.2581,9858.1211,20.90,100.00,94256.96],
[914.6,0,52,16,3550.2581,9858.1211,20.90,100.00,94251.18],
[914.6,0,52,18,3550.2581,9858.1211,20.91,100.00,94264.08],
[914.6,0,52,20,3550.2581,9858.1211,20.89,100.00,94248.80],
[914.6,0,52,22,3550.2581,9858.1211,20.90,100.00,94263.04],
[914.6,0,52,24,3550.2581,9858.1211,20.89,100.00,94277.28],
[914.6,0,52,26,3550.2581,9858.1211,20.86,100.00,94233.22],
[914.6,0,52,28,3550.2581,9858.1211,20.87,100.00,94251.18],
[914.6,0,52,30,3550.2581,9858.1211,20.86,100.00,94258.30],
[914.6,0,52,32,3550.2581,9858.1211,20.87,100.00,94256.96],
[914.6,0,52,34,3550.2581,9858.1211,20.85,100.00,94260.67],
[914.6,0,52,36,3550.2581,9858.1211,20.84,100.00,94268.82],
[914.6,0,52,38,3550.2581,9858.1211,20.80,100.00,94262.01],
[914.6,0,52,40,3550.2581,9858.1211,20.78,100.00,94267.79],
[914.6,0,52,42,3550.2581,9858.1211,20.79,100.00,94269.13],
[914.6,0,52,44,3550.2581,9858.1211,20.78,100.00,94239.31],
[914.6,0,52,46,3550.2581,9858.1211,20.78,100.00,94239.31],
[914.6,0,52,48,3550.2581,9858.1211,20.78,100.00,94257.99],
[914.6,0,52,50,3550.2581,9858.1211,20.80,100.00,94249.84],
[914.6,0,52,52,3550.2581,9858.1211,20.82,100.00,94255.92],
[914.6,0,52,54,3550.2581,9858.1211,20.79,100.00,94243.03],
[914.6,0,52,56,3550.2581,9858.1211,20.80,100.00,94249.84],
[914.6,0,52,58,3550.2581,9858.1211,20.77,100.00,94236.63],
[914.6,0,53,0,3550.2581,9858.1211,20.76,100.00,94252.52],
[914.6,0,53,2,3550.2581,9858.1211,20.75,100.00,94258.30],
[914.6,0,53,4,3550.2581,9858.1211,20.76,100.00,94253.55],
[914.6,0,53,6,3550.2581,9858.1211,20.78,100.00,94253.24],
[914.6,0,53,8,3550.2581,9858.1211,20.80,100.00,94263.04],
[914.6,0,53,10,3550.2581,9858.1211,20.80,100.00,94248.80],
[914.6,0,53,12,3550.2581,9858.1211,20.79,100.00,94269.86],
[914.6,0,53,14,3550.2581,9858.1211,20.79,100.00,94224.04],
[914.6,0,53,16,3550.2581,9858.1211,20.80,100.00,94237.97],
[914.6,0,53,18,3550.2581,9858.1211,20.81,100.00,94233.53],
[914.6,0,53,20,3550.2581,9858.1211,20.81,100.00,94240.34],
[914.6,0,53,22,3550.2581,9858.1211,20.79,100.00,94230.85],
[914.6,0,53,24,3550.2581,9858.1211,20.80,100.00,94224.76],
[914.6,0,53,26,3550.2581,9858.1211,20.79,100.00,94237.66],
[914.6,0,53,28,3550.2581,9858.1211,20.82,100.00,94240.04],
[914.6,0,53,30,3550.2581,9858.1211,20.82,100.00,94231.88],
[914.6,0,53,32,3550.2581,9858.1211,20.83,100.00,94240.04],
[914.6,0,53,34,3550.2581,9858.1211,20.83,100.00,94242.10],
[914.6,0,53,36,3550.2581,9858.1211,20.81,100.00,94207.84],
[914.6,0,53,38,3550.2581,9858.1211,20.83,100.00,94232.61],
[914.6,0,53,40,3550.2581,9858.1211,20.82,100.00,94236.32],
[914.6,0,53,42,3550.2581,9858.1211,20.80,100.00,94220.74],
[914.6,0,53,44,3550.2581,9858.1211,20.80,100.00,94232.30],
[914.6,0,53,46,3550.2581,9858.1211,20.81,100.00,94225.49],
[914.6,0,53,48,3550.2581,9858.1211,20.81,100.00,94227.86],
[914.6,0,53,50,3550.2581,9858.1211,20.84,100.00,94226.52],
[914.6,0,53,52,3550.2581,9858.1201,20.83,100.00,94233.64],
[914.6,0,53,54,3550.2581,9858.1201,20.84,100.00,94215.99],
[914.6,0,53,56,3550.2581,9858.1201,20.85,100.00,94206.19],
[914.6,0,53,58,3550.2581,9858.1201,20.85,100.00,94223.84],
[914.6,0,54,0,3550.2581,9858.1201,20.85,100.00,94209.90],
[914.6,0,54,2,3550.2581,9858.1201,20.85,100.00,94220.43],
[914.6,0,54,4,3550.2581,9858.1201,20.85,100.00,94209.59],
[914.6,0,54,6,3550.2581,9858.1201,20.84,100.00,94214.03],
[914.6,0,54,8,3550.2581,9858.1201,20.87,100.00,94227.24],
[914.6,0,54,10,3550.2581,9858.1201,20.89,100.00,94230.96],
[914.6,0,54,12,3550.2581,9858.1201,20.91,100.00,94228.89],
[914.6,0,54,14,3550.2581,9858.1201,20.90,100.00,94222.49],
[914.6,0,54,16,3550.2581,9858.1201,20.93,100.00,94227.55],
[914.6,0,54,18,3550.2581,9858.1201,20.90,100.00,94229.62],
[914.6,0,54,20,3550.2581,9858.1201,20.91,100.00,94229.62],
[914.6,0,54,22,3550.2581,9858.1201,20.92,100.00,94223.53],
[914.6,0,54,24,3550.2581,9858.1201,20.93,100.00,94231.99],
[914.6,0,54,26,3550.2581,9858.1201,20.94,100.00,94227.24],
[914.6,0,54,28,3550.2581,9858.1201,20.95,100.00,94224.56],
[914.6,0,54,30,3550.2581,9858.1201,20.95,100.00,94214.03],
[914.6,0,54,32,3550.2581,9858.1201,20.97,100.00,94227.96],
[914.6,0,54,34,3550.2581,9858.1201,20.92,100.00,94212.69],
[914.6,0,54,36,3550.2581,9858.1201,20.94,100.00,94212.69],
[914.6,0,54,38,3550.2581,9858.1201,20.93,100.00,94218.47],
[914.6,0,54,40,3550.2581,9858.1201,20.94,100.00,94225.59],
[914.6,0,54,42,3550.2581,9858.1201,20.91,100.00,94205.57],
[914.6,0,54,44,3550.2581,9858.1201,20.93,100.00,94217.44],
[914.6,0,54,46,3550.2581,9858.1201,20.93,100.00,94217.44],
[914.6,0,54,48,3550.2581,9858.1201,20.94,100.00,94230.34],
[914.6,0,54,50,3550.2581,9858.1201,20.94,100.00,94219.50],
